gene_id,token_id,gene_name,nonzero_median,gene_version_x,gene_biotype_x,Chromosome_x,Start_x,End_x,scenic_tf,gene_version_y,gene_biotype_y,Chromosome_y,Start_y,End_y,gene_version,gene_biotype,Chromosome,Start,End
ENSG00000197121,16740,PGAP1,6.2473758737260585,15.0,protein_coding,2,196833003.0,196927796.0,False,15.0,protein_coding,2,196833003.0,196927796.0,15.0,protein_coding,2,196833003.0,196927796.0
ENSG00000197122,16741,SRC,2.205148517654213,13.0,protein_coding,20,37344684.0,37406050.0,False,13.0,protein_coding,20,37344684.0,37406050.0,13.0,protein_coding,20,37344684.0,37406050.0
ENSG00000197123,16742,ZNF679,3.2556348785655382,9.0,protein_coding,7,64228473.0,64266931.0,True,9.0,protein_coding,7,64228473.0,64266931.0,9.0,protein_coding,7,64228473.0,64266931.0
ENSG00000197124,16743,ZNF682,2.5930250815281934,12.0,protein_coding,19,19997057.0,20039505.0,True,12.0,protein_coding,19,19997057.0,20039505.0,12.0,protein_coding,19,19997057.0,20039505.0
ENSG00000197125,16744,OR8B8,1.884742282268037,3.0,protein_coding,11,124437444.0,124445696.0,False,3.0,protein_coding,11,124437444.0,124445696.0,3.0,protein_coding,11,124437444.0,124445696.0
ENSG00000197128,16745,ZNF772,2.232112126842984,13.0,protein_coding,19,57466662.0,57477570.0,True,13.0,protein_coding,19,57466662.0,57477570.0,13.0,protein_coding,19,57466662.0,57477570.0
ENSG00000197134,16746,ZNF257,2.174114672654507,13.0,protein_coding,19,22052429.0,22091480.0,True,13.0,protein_coding,19,22052429.0,22091480.0,13.0,protein_coding,19,22052429.0,22091480.0
ENSG00000197136,16747,PCNX3,1.9558032201134723,5.0,protein_coding,11,65615775.0,65637439.0,False,5.0,protein_coding,11,65615775.0,65637439.0,5.0,protein_coding,11,65615775.0,65637439.0
ENSG00000197140,16748,ADAM32,2.564216018229913,15.0,protein_coding,8,39106989.0,39284917.0,False,15.0,protein_coding,8,39106989.0,39284917.0,15.0,protein_coding,8,39106989.0,39284917.0
ENSG00000197142,16749,ACSL5,2.104935594877695,11.0,protein_coding,10,112374115.0,112428379.0,False,11.0,protein_coding,10,112374115.0,112428379.0,11.0,protein_coding,10,112374115.0,112428379.0
ENSG00000197147,16750,LRRC8B,3.1407788949600355,15.0,protein_coding,1,89524828.0,89597861.0,False,15.0,protein_coding,1,89524828.0,89597861.0,15.0,protein_coding,1,89524828.0,89597861.0
ENSG00000197150,16751,ABCB8,2.051911382913724,13.0,protein_coding,7,151028421.0,151047782.0,False,13.0,protein_coding,7,151028421.0,151047782.0,13.0,protein_coding,7,151028421.0,151047782.0
ENSG00000197153,16752,H3C12,1.1381585023986351,5.0,protein_coding,6,27890314.0,27893106.0,False,5.0,protein_coding,6,27890314.0,27893106.0,5.0,protein_coding,6,27890314.0,27893106.0
ENSG00000197157,16753,SND1,2.944099384117437,11.0,protein_coding,7,127652193.0,128092609.0,True,11.0,protein_coding,7,127652193.0,128092609.0,11.0,protein_coding,7,127652193.0,128092609.0
ENSG00000197162,16754,ZNF785,3.388947068473798,10.0,protein_coding,16,30573739.0,30585769.0,True,10.0,protein_coding,16,30573739.0,30585769.0,10.0,protein_coding,16,30573739.0,30585769.0
ENSG00000197165,16755,SULT1A2,1.9327777210528885,11.0,protein_coding,16,28591942.0,28597050.0,False,11.0,protein_coding,16,28591942.0,28597050.0,11.0,protein_coding,16,28591942.0,28597050.0
ENSG00000197168,16756,NEK5,2.5018608681987695,14.0,protein_coding,13,52033610.0,52129092.0,False,14.0,protein_coding,13,52033610.0,52129092.0,14.0,protein_coding,13,52033610.0,52129092.0
ENSG00000197170,16757,PSMD12,2.3339740431794924,10.0,protein_coding,17,67337915.0,67366605.0,False,10.0,protein_coding,17,67337915.0,67366605.0,10.0,protein_coding,17,67337915.0,67366605.0
ENSG00000197172,16758,MAGEA6,1.651432182655956,11.0,protein_coding,X,152766135.0,152769716.0,False,11.0,protein_coding,X,152766135.0,152769716.0,11.0,protein_coding,X,152766135.0,152769716.0
ENSG00000197177,16759,ADGRA1,5.687694405981885,16.0,protein_coding,10,133087923.0,133131675.0,False,16.0,protein_coding,10,133087923.0,133131675.0,16.0,protein_coding,10,133087923.0,133131675.0
ENSG00000197181,16760,PIWIL2,2.8647142170760653,12.0,protein_coding,8,22275315.0,22357568.0,False,12.0,protein_coding,8,22275315.0,22357568.0,12.0,protein_coding,8,22275315.0,22357568.0
ENSG00000197182,16761,MIRLET7BHG,4.298377927524331,16.0,lncRNA,22,46053868.0,46113928.0,False,16.0,lncRNA,22,46053868.0,46113928.0,16.0,lncRNA,22,46053868.0,46113928.0
ENSG00000197183,16762,NOL4L,3.576977562703909,15.0,protein_coding,20,32443058.0,32585333.0,False,15.0,protein_coding,20,32443058.0,32585333.0,15.0,protein_coding,20,32443058.0,32585333.0
ENSG00000197191,16763,CYSRT1,45.01021480701038,6.0,protein_coding,9,137224634.0,137226315.0,False,6.0,protein_coding,9,137224634.0,137226315.0,6.0,protein_coding,9,137224634.0,137226315.0
ENSG00000197208,16764,SLC22A4,2.5088722596312083,6.0,protein_coding,5,132294393.0,132344190.0,False,6.0,protein_coding,5,132294393.0,132344190.0,6.0,protein_coding,5,132294393.0,132344190.0
ENSG00000197213,16765,ZSCAN5B,1.3479997873432499,11.0,protein_coding,19,56189685.0,56197815.0,True,11.0,protein_coding,19,56189685.0,56197815.0,11.0,protein_coding,19,56189685.0,56197815.0
ENSG00000197217,16766,ENTPD4,2.747994752887878,13.0,protein_coding,8,23385782.0,23457695.0,False,13.0,protein_coding,8,23385782.0,23457695.0,13.0,protein_coding,8,23385782.0,23457695.0
ENSG00000197223,16767,C1D,2.162615512854817,12.0,protein_coding,2,68041129.0,68110948.0,False,12.0,protein_coding,2,68041129.0,68110948.0,12.0,protein_coding,2,68041129.0,68110948.0
ENSG00000197226,16768,TBC1D9B,2.262105580228613,13.0,protein_coding,5,179862065.0,179907897.0,False,13.0,protein_coding,5,179862065.0,179907897.0,13.0,protein_coding,5,179862065.0,179907897.0
ENSG00000197233,16769,OR1J2,3.1829552337177796,7.0,protein_coding,9,122510801.0,122511743.0,False,7.0,protein_coding,9,122510801.0,122511743.0,7.0,protein_coding,9,122510801.0,122511743.0
ENSG00000197238,16770,H4C11,1.3579473528397814,5.0,protein_coding,6,27824091.0,27824480.0,False,5.0,protein_coding,6,27824091.0,27824480.0,5.0,protein_coding,6,27824091.0,27824480.0
ENSG00000197241,16771,SLC2A7,3.39233647896674,4.0,protein_coding,1,9002972.0,9026423.0,False,4.0,protein_coding,1,9002972.0,9026423.0,4.0,protein_coding,1,9002972.0,9026423.0
ENSG00000197245,16772,FAM110D,1.3108326214184218,6.0,protein_coding,1,26159078.0,26163962.0,False,6.0,protein_coding,1,26159078.0,26163962.0,6.0,protein_coding,1,26159078.0,26163962.0
ENSG00000197249,16773,SERPINA1,12.846938826309932,14.0,protein_coding,14,94376746.0,94390693.0,False,14.0,protein_coding,14,94376746.0,94390693.0,14.0,protein_coding,14,94376746.0,94390693.0
ENSG00000197256,16774,KANK2,2.3590771093449017,11.0,protein_coding,19,11164269.0,11197791.0,False,11.0,protein_coding,19,11164269.0,11197791.0,11.0,protein_coding,19,11164269.0,11197791.0
ENSG00000197261,16775,C6orf141,1.540588343125828,12.0,protein_coding,6,49550665.0,49561907.0,False,12.0,protein_coding,6,49550665.0,49561907.0,12.0,protein_coding,6,49550665.0,49561907.0
ENSG00000197262,16776,,16.305355219841005,,,,,,False,,,,,,,,,,
ENSG00000197263,16777,,2.839711616230246,,,,,,False,,,,,,,,,,
ENSG00000197265,16778,GTF2E2,2.1195750974604186,9.0,protein_coding,8,30578317.0,30658236.0,False,9.0,protein_coding,8,30578317.0,30658236.0,9.0,protein_coding,8,30578317.0,30658236.0
ENSG00000197272,16779,IL27,1.7769514883995914,2.0,protein_coding,16,28499361.0,28512051.0,False,2.0,protein_coding,16,28499361.0,28512051.0,2.0,protein_coding,16,28499361.0,28512051.0
ENSG00000197273,16780,GUCA2A,76.17555207233234,4.0,protein_coding,1,42162689.0,42164745.0,False,4.0,protein_coding,1,42162689.0,42164745.0,4.0,protein_coding,1,42162689.0,42164745.0
ENSG00000197275,16781,RAD54B,3.815684014249742,14.0,protein_coding,8,94371959.0,94475115.0,False,14.0,protein_coding,8,94371959.0,94475115.0,14.0,protein_coding,8,94371959.0,94475115.0
ENSG00000197279,16782,ZNF165,2.3139722524844393,5.0,protein_coding,6,28080567.0,28089563.0,True,5.0,protein_coding,6,28080567.0,28089563.0,5.0,protein_coding,6,28080567.0,28089563.0
ENSG00000197283,16783,SYNGAP1,2.9356362648470475,18.0,protein_coding,6,33419660.0,33453689.0,False,18.0,protein_coding,6,33419660.0,33453689.0,18.0,protein_coding,6,33419660.0,33453689.0
ENSG00000197296,16784,FITM2,2.338211393051919,6.0,protein_coding,20,44302839.0,44311202.0,False,6.0,protein_coding,20,44302839.0,44311202.0,6.0,protein_coding,20,44302839.0,44311202.0
ENSG00000197299,16785,BLM,2.120629226308343,13.0,protein_coding,15,90717345.0,90816166.0,False,13.0,protein_coding,15,90717345.0,90816166.0,13.0,protein_coding,15,90717345.0,90816166.0
ENSG00000197301,16786,HMGA2-AS1,2.4751167252779536,7.0,lncRNA,12,65851339.0,65882167.0,False,7.0,lncRNA,12,65851339.0,65882167.0,7.0,lncRNA,12,65851339.0,65882167.0
ENSG00000197302,16787,KRBOX5,2.125291489623924,11.0,protein_coding,16,31713228.0,31794869.0,False,11.0,protein_coding,16,31713228.0,31794869.0,11.0,protein_coding,16,31713228.0,31794869.0
ENSG00000197309,16788,OR10D3,2.4273799268870055,5.0,protein_coding,11,124183344.0,124188780.0,False,5.0,protein_coding,11,124183344.0,124188780.0,5.0,protein_coding,11,124183344.0,124188780.0
ENSG00000197312,16789,DDI2,2.4569973961054163,12.0,protein_coding,1,15617457.0,15669044.0,False,12.0,protein_coding,1,15617457.0,15669044.0,12.0,protein_coding,1,15617457.0,15669044.0
ENSG00000197321,16790,SVIL,3.717120140254841,16.0,protein_coding,10,29457337.0,29736959.0,False,16.0,protein_coding,10,29457337.0,29736959.0,16.0,protein_coding,10,29457337.0,29736959.0
ENSG00000197322,16791,TMEM132E-DT,3.6921059159970557,4.0,lncRNA,17,34574122.0,34579369.0,False,4.0,lncRNA,17,34574122.0,34579369.0,4.0,lncRNA,17,34574122.0,34579369.0
ENSG00000197323,16792,TRIM33,3.603351069023099,12.0,protein_coding,1,114392789.0,114511203.0,False,12.0,protein_coding,1,114392789.0,114511203.0,12.0,protein_coding,1,114392789.0,114511203.0
ENSG00000197324,16793,LRP10,2.3622043564201616,9.0,protein_coding,14,22871739.0,22881713.0,False,9.0,protein_coding,14,22871739.0,22881713.0,9.0,protein_coding,14,22871739.0,22881713.0
ENSG00000197329,16794,PELI1,3.2790679134916303,12.0,protein_coding,2,64092651.0,64144420.0,False,12.0,protein_coding,2,64092651.0,64144420.0,12.0,protein_coding,2,64092651.0,64144420.0
ENSG00000197343,16795,ZNF655,2.535536263736286,11.0,protein_coding,7,99558405.0,99576453.0,True,11.0,protein_coding,7,99558405.0,99576453.0,11.0,protein_coding,7,99558405.0,99576453.0
ENSG00000197345,16796,MRPL21,2.1679163078238295,13.0,protein_coding,11,68891275.0,68903835.0,False,13.0,protein_coding,11,68891275.0,68903835.0,13.0,protein_coding,11,68891275.0,68903835.0
ENSG00000197353,16797,LYPD2,34.627025390867196,4.0,protein_coding,8,142750149.0,142752532.0,False,4.0,protein_coding,8,142750149.0,142752532.0,4.0,protein_coding,8,142750149.0,142752532.0
ENSG00000197355,16798,UAP1L1,1.7139493903560314,11.0,protein_coding,9,137077516.0,137084539.0,False,11.0,protein_coding,9,137077516.0,137084539.0,11.0,protein_coding,9,137077516.0,137084539.0
ENSG00000197360,16799,ZNF98,5.8786049208832685,9.0,protein_coding,19,22391018.0,22532485.0,True,9.0,protein_coding,19,22391018.0,22532485.0,9.0,protein_coding,19,22391018.0,22532485.0
ENSG00000197361,16800,FBXL22,2.139720948327765,8.0,protein_coding,15,63597352.0,63602428.0,False,8.0,protein_coding,15,63597352.0,63602428.0,8.0,protein_coding,15,63597352.0,63602428.0
ENSG00000197362,16801,ZNF786,2.7534846598184344,15.0,protein_coding,7,149069640.0,149090782.0,True,15.0,protein_coding,7,149069640.0,149090782.0,15.0,protein_coding,7,149069640.0,149090782.0
ENSG00000197363,16802,ZNF517,2.482046419684206,11.0,protein_coding,8,144798875.0,144811169.0,True,11.0,protein_coding,8,144798875.0,144811169.0,11.0,protein_coding,8,144798875.0,144811169.0
ENSG00000197364,16803,S100A7L2,4.707698795127801,8.0,unprocessed_pseudogene,1,153437057.0,153438329.0,False,8.0,unprocessed_pseudogene,1,153437057.0,153438329.0,8.0,unprocessed_pseudogene,1,153437057.0,153438329.0
ENSG00000197372,16804,ZNF675,2.773676384087204,10.0,protein_coding,19,23525630.0,23687220.0,True,10.0,protein_coding,19,23525630.0,23687220.0,10.0,protein_coding,19,23525630.0,23687220.0
ENSG00000197375,16805,SLC22A5,2.344046663965997,14.0,protein_coding,5,132369709.0,132395613.0,False,14.0,protein_coding,5,132369709.0,132395613.0,14.0,protein_coding,5,132369709.0,132395613.0
ENSG00000197376,16806,,2.4467044222128935,,,,,,False,,,,,,,,,,
ENSG00000197380,16807,DACT3,2.4323197515318427,11.0,protein_coding,19,46647550.0,46661182.0,False,11.0,protein_coding,19,46647550.0,46661182.0,11.0,protein_coding,19,46647550.0,46661182.0
ENSG00000197381,16808,ADARB1,3.723498739194398,17.0,protein_coding,21,45073852.0,45226560.0,False,17.0,protein_coding,21,45073852.0,45226560.0,17.0,protein_coding,21,45073852.0,45226560.0
ENSG00000197385,16809,ZNF860,2.465654110391607,6.0,protein_coding,3,31981749.0,31991723.0,True,6.0,protein_coding,3,31981749.0,31991723.0,6.0,protein_coding,3,31981749.0,31991723.0
ENSG00000197386,16810,HTT,3.0400483346006064,14.0,protein_coding,4,3041362.0,3243957.0,False,14.0,protein_coding,4,3041362.0,3243957.0,14.0,protein_coding,4,3041362.0,3243957.0
ENSG00000197403,16811,OR6N1,1.1471440246391935,5.0,protein_coding,1,158747813.0,158772195.0,False,5.0,protein_coding,1,158747813.0,158772195.0,5.0,protein_coding,1,158747813.0,158772195.0
ENSG00000197405,16812,C5AR1,3.5190003978919133,8.0,protein_coding,19,47290022.0,47322066.0,False,8.0,protein_coding,19,47290022.0,47322066.0,8.0,protein_coding,19,47290022.0,47322066.0
ENSG00000197406,16813,DIO3,2.6730916438365404,8.0,protein_coding,14,101560138.0,101563452.0,False,8.0,protein_coding,14,101560138.0,101563452.0,8.0,protein_coding,14,101560138.0,101563452.0
ENSG00000197408,16814,CYP2B6,3.960223387455627,10.0,protein_coding,19,40991281.0,41018398.0,False,10.0,protein_coding,19,40991281.0,41018398.0,10.0,protein_coding,19,40991281.0,41018398.0
ENSG00000197409,16815,H3C4,1.356126789913233,8.0,protein_coding,6,26196783.0,26197286.0,False,8.0,protein_coding,6,26196783.0,26197286.0,8.0,protein_coding,6,26196783.0,26197286.0
ENSG00000197410,16816,DCHS2,4.281527355161612,14.0,protein_coding,4,154231741.0,154491799.0,False,14.0,protein_coding,4,154231741.0,154491799.0,14.0,protein_coding,4,154231741.0,154491799.0
ENSG00000197414,16817,,4.632902817860918,,,,,,False,,,,,,,,,,
ENSG00000197415,16818,VEPH1,4.9000889301379855,12.0,protein_coding,3,157259741.0,157533619.0,False,12.0,protein_coding,3,157259741.0,157533619.0,12.0,protein_coding,3,157259741.0,157533619.0
ENSG00000197416,16819,FABP12,3.075682794748742,5.0,protein_coding,8,81524980.0,81590139.0,False,5.0,protein_coding,8,81524980.0,81590139.0,5.0,protein_coding,8,81524980.0,81590139.0
ENSG00000197417,16820,SHPK,2.6621558136559096,9.0,protein_coding,17,3608239.0,3636250.0,False,9.0,protein_coding,17,3608239.0,3636250.0,9.0,protein_coding,17,3608239.0,3636250.0
ENSG00000197428,16821,OR51D1,2.0734512114241337,3.0,protein_coding,11,4637476.0,4643060.0,False,3.0,protein_coding,11,4637476.0,4643060.0,3.0,protein_coding,11,4637476.0,4643060.0
ENSG00000197429,16822,IPP,2.589501629989845,11.0,protein_coding,1,45694323.0,45750653.0,False,11.0,protein_coding,1,45694323.0,45750653.0,11.0,protein_coding,1,45694323.0,45750653.0
ENSG00000197430,16823,OPALIN,21.920059497152355,11.0,protein_coding,10,96343220.0,96359365.0,False,11.0,protein_coding,10,96343220.0,96359365.0,11.0,protein_coding,10,96343220.0,96359365.0
ENSG00000197437,16824,OR13G1,2.689533632461421,5.0,protein_coding,1,247670811.0,247679739.0,False,5.0,protein_coding,1,247670811.0,247679739.0,5.0,protein_coding,1,247670811.0,247679739.0
ENSG00000197442,16825,MAP3K5,4.197652340868444,11.0,protein_coding,6,136557045.0,136793097.0,False,11.0,protein_coding,6,136557045.0,136793097.0,11.0,protein_coding,6,136557045.0,136793097.0
ENSG00000197444,16826,OGDHL,3.103105781316138,10.0,protein_coding,10,49734640.0,49762379.0,False,10.0,protein_coding,10,49734640.0,49762379.0,10.0,protein_coding,10,49734640.0,49762379.0
ENSG00000197445,16827,,4.430085722642953,,,,,,False,,,,,,,,,,
ENSG00000197446,16828,CYP2F1,3.784451913922554,9.0,protein_coding,19,41114431.0,41128381.0,False,9.0,protein_coding,19,41114431.0,41128381.0,9.0,protein_coding,19,41114431.0,41128381.0
ENSG00000197448,16829,GSTK1,3.4568262805465744,14.0,protein_coding,7,143244092.0,143270854.0,False,14.0,protein_coding,7,143244092.0,143270854.0,14.0,protein_coding,7,143244092.0,143270854.0
ENSG00000197451,16830,HNRNPAB,2.699533110664589,12.0,protein_coding,5,178204532.0,178211163.0,False,12.0,protein_coding,5,178204532.0,178211163.0,12.0,protein_coding,5,178204532.0,178211163.0
ENSG00000197454,16831,OR2L5,1.8862564807357318,2.0,protein_coding,1,248013659.0,248024276.0,False,2.0,protein_coding,1,248013659.0,248024276.0,2.0,protein_coding,1,248013659.0,248024276.0
ENSG00000197457,16832,STMN3,2.945020096698263,10.0,protein_coding,20,63639704.0,63657682.0,False,10.0,protein_coding,20,63639704.0,63657682.0,10.0,protein_coding,20,63639704.0,63657682.0
ENSG00000197459,16833,,2.9110978068001834,,,,,,False,,,,,,,,,,
ENSG00000197461,16834,PDGFA,3.8808558151590726,13.0,protein_coding,7,497257.0,520296.0,False,13.0,protein_coding,7,497257.0,520296.0,13.0,protein_coding,7,497257.0,520296.0
ENSG00000197465,16835,GYPE,2.479857862655669,14.0,protein_coding,4,143870863.0,143905563.0,False,14.0,protein_coding,4,143870863.0,143905563.0,14.0,protein_coding,4,143870863.0,143905563.0
ENSG00000197467,16836,COL13A1,2.5863758873160774,17.0,protein_coding,10,69801879.0,69964275.0,False,17.0,protein_coding,10,69801879.0,69964275.0,17.0,protein_coding,10,69801879.0,69964275.0
ENSG00000197471,16837,SPN,2.8022386186024666,12.0,protein_coding,16,29662978.0,29670876.0,False,12.0,protein_coding,16,29662978.0,29670876.0,12.0,protein_coding,16,29662978.0,29670876.0
ENSG00000197472,16838,ZNF695,1.134700967547304,15.0,protein_coding,1,246945546.0,247008093.0,True,15.0,protein_coding,1,246945546.0,247008093.0,15.0,protein_coding,1,246945546.0,247008093.0
ENSG00000197479,16839,PCDHB11,1.9591533562942491,7.0,protein_coding,5,141199609.0,141203779.0,False,7.0,protein_coding,5,141199609.0,141203779.0,7.0,protein_coding,5,141199609.0,141203779.0
ENSG00000197483,16840,ZNF628,1.8622354124773493,10.0,protein_coding,19,55476616.0,55484487.0,True,10.0,protein_coding,19,55476616.0,55484487.0,10.0,protein_coding,19,55476616.0,55484487.0
ENSG00000197487,16841,GALP,2.591800497645995,9.0,protein_coding,19,56176007.0,56185775.0,False,9.0,protein_coding,19,56176007.0,56185775.0,9.0,protein_coding,19,56176007.0,56185775.0
ENSG00000197496,16842,SLC2A10,2.3573708723232287,6.0,protein_coding,20,46709648.0,46736347.0,False,6.0,protein_coding,20,46709648.0,46736347.0,6.0,protein_coding,20,46709648.0,46736347.0
ENSG00000197497,16843,ZNF665,2.4793457145490367,11.0,protein_coding,19,53159212.0,53193386.0,True,11.0,protein_coding,19,53159212.0,53193386.0,11.0,protein_coding,19,53159212.0,53193386.0
ENSG00000197498,16844,RPF2,2.0400502923995933,13.0,protein_coding,6,110982014.0,111028263.0,False,13.0,protein_coding,6,110982014.0,111028263.0,13.0,protein_coding,6,110982014.0,111028263.0
ENSG00000197502,16845,,6.343799724643606,,,,,,False,,,,,,,,,,
ENSG00000197506,16846,SLC28A3,1.6631426885903262,8.0,protein_coding,9,84275456.0,84340758.0,False,8.0,protein_coding,9,84275456.0,84340758.0,8.0,protein_coding,9,84275456.0,84340758.0
ENSG00000197520,16847,FAM177B,2.7666642856915495,11.0,protein_coding,1,222737201.0,222751004.0,False,11.0,protein_coding,1,222737201.0,222751004.0,11.0,protein_coding,1,222737201.0,222751004.0
ENSG00000197530,16848,MIB2,2.3994873929363916,13.0,protein_coding,1,1615453.0,1630605.0,False,13.0,protein_coding,1,1615453.0,1630605.0,13.0,protein_coding,1,1615453.0,1630605.0
ENSG00000197532,16849,OR6Y1,1.8464708865714377,3.0,protein_coding,1,158544549.0,158554405.0,False,3.0,protein_coding,1,158544549.0,158554405.0,3.0,protein_coding,1,158544549.0,158554405.0
ENSG00000197535,16850,MYO5A,5.050570172991919,16.0,protein_coding,15,52307280.0,52529132.0,False,16.0,protein_coding,15,52307280.0,52529132.0,16.0,protein_coding,15,52307280.0,52529132.0
ENSG00000197536,16851,IRF1-AS1,2.908035616629182,11.0,lncRNA,5,132410635.0,132488702.0,False,11.0,lncRNA,5,132410635.0,132488702.0,11.0,lncRNA,5,132410635.0,132488702.0
ENSG00000197540,16852,GZMM,4.64180963165787,8.0,protein_coding,19,544033.0,549924.0,False,8.0,protein_coding,19,544033.0,549924.0,8.0,protein_coding,19,544033.0,549924.0
ENSG00000197548,16853,ATG7,4.163799786792874,13.0,protein_coding,3,11272308.0,11557665.0,False,13.0,protein_coding,3,11272308.0,11557665.0,13.0,protein_coding,3,11272308.0,11557665.0
ENSG00000197555,16854,SIPA1L1,5.3561290704177384,10.0,protein_coding,14,71320448.0,71741229.0,False,10.0,protein_coding,14,71320448.0,71741229.0,10.0,protein_coding,14,71320448.0,71741229.0
ENSG00000197557,16855,TTC30A,2.101700156934953,7.0,protein_coding,2,177612998.0,177618742.0,False,7.0,protein_coding,2,177612998.0,177618742.0,7.0,protein_coding,2,177612998.0,177618742.0
ENSG00000197561,16856,ELANE,7.869859233057628,7.0,protein_coding,19,851013.0,856247.0,False,7.0,protein_coding,19,851013.0,856247.0,7.0,protein_coding,19,851013.0,856247.0
ENSG00000197562,16857,RAB40C,2.8547093334766243,10.0,protein_coding,16,589356.0,629272.0,False,10.0,protein_coding,16,589356.0,629272.0,10.0,protein_coding,16,589356.0,629272.0
ENSG00000197563,16858,PIGN,3.741630947402838,11.0,protein_coding,18,61905254.0,62187118.0,False,11.0,protein_coding,18,61905254.0,62187118.0,11.0,protein_coding,18,61905254.0,62187118.0
ENSG00000197565,16859,COL4A6,3.2567001053778264,17.0,protein_coding,X,108155606.0,108439497.0,False,17.0,protein_coding,X,108155606.0,108439497.0,17.0,protein_coding,X,108155606.0,108439497.0
ENSG00000197566,16860,ZNF624,2.7745332326781056,10.0,protein_coding,17,16620733.0,16653856.0,True,10.0,protein_coding,17,16620733.0,16653856.0,10.0,protein_coding,17,16620733.0,16653856.0
ENSG00000197568,16861,HHLA3,1.5788170860277604,15.0,lncRNA,1,70354785.0,70385339.0,False,15.0,lncRNA,1,70354785.0,70385339.0,15.0,lncRNA,1,70354785.0,70385339.0
ENSG00000197576,16862,HOXA4,1.6006822555863773,14.0,protein_coding,7,27128506.0,27130780.0,True,14.0,protein_coding,7,27128506.0,27130780.0,14.0,protein_coding,7,27128506.0,27130780.0
ENSG00000197579,16863,TOPORS,2.2365973142878275,8.0,protein_coding,9,32540543.0,32552586.0,True,8.0,protein_coding,9,32540543.0,32552586.0,8.0,protein_coding,9,32540543.0,32552586.0
ENSG00000197580,16864,BCO2,3.521245236251313,13.0,protein_coding,11,112175509.0,112224699.0,False,13.0,protein_coding,11,112175509.0,112224699.0,13.0,protein_coding,11,112175509.0,112224699.0
ENSG00000197584,16865,KCNMB2,8.611421115990375,13.0,protein_coding,3,178272931.0,178844429.0,False,13.0,protein_coding,3,178272931.0,178844429.0,13.0,protein_coding,3,178272931.0,178844429.0
ENSG00000197586,16866,ENTPD6,2.167832747815398,13.0,protein_coding,20,25195692.0,25228075.0,False,13.0,protein_coding,20,25195692.0,25228075.0,13.0,protein_coding,20,25195692.0,25228075.0
ENSG00000197587,16867,DMBX1,2.8396929133856954,11.0,protein_coding,1,46489835.0,46516216.0,True,11.0,protein_coding,1,46489835.0,46516216.0,11.0,protein_coding,1,46489835.0,46516216.0
ENSG00000197591,16868,OR11L1,2.9209647753284873,3.0,protein_coding,1,247840927.0,247841896.0,False,3.0,protein_coding,1,247840927.0,247841896.0,3.0,protein_coding,1,247840927.0,247841896.0
ENSG00000197594,16869,ENPP1,2.685180785060856,14.0,protein_coding,6,131808015.0,131895155.0,False,14.0,protein_coding,6,131808015.0,131895155.0,14.0,protein_coding,6,131808015.0,131895155.0
ENSG00000197595,16870,ATP11AUN,3.189710170190801,4.0,lncRNA,13,112647043.0,112684497.0,False,4.0,lncRNA,13,112647043.0,112684497.0,4.0,lncRNA,13,112647043.0,112684497.0
ENSG00000197599,16871,CCDC154,2.801046652471563,13.0,protein_coding,16,1434382.0,1444556.0,False,13.0,protein_coding,16,1434382.0,1444556.0,13.0,protein_coding,16,1434382.0,1444556.0
ENSG00000197601,16872,FAR1,3.282565606127552,14.0,protein_coding,11,13668667.0,13732346.0,False,14.0,protein_coding,11,13668667.0,13732346.0,14.0,protein_coding,11,13668667.0,13732346.0
ENSG00000197603,16873,CPLANE1,4.23841047759219,16.0,protein_coding,5,37106227.0,37249376.0,False,16.0,protein_coding,5,37106227.0,37249376.0,16.0,protein_coding,5,37106227.0,37249376.0
ENSG00000197604,16874,,5.6361300020056815,,,,,,False,,,,,,,,,,
ENSG00000197608,16875,ZNF841,2.707596118086618,12.0,protein_coding,19,52064464.0,52095765.0,True,12.0,protein_coding,19,52064464.0,52095765.0,12.0,protein_coding,19,52064464.0,52095765.0
ENSG00000197614,16876,MFAP5,2.9869926544557384,11.0,protein_coding,12,8637345.0,8662888.0,False,11.0,protein_coding,12,8637345.0,8662888.0,11.0,protein_coding,12,8637345.0,8662888.0
ENSG00000197616,16877,MYH6,42.09621797948237,13.0,protein_coding,14,23381981.0,23408273.0,False,13.0,protein_coding,14,23381981.0,23408273.0,13.0,protein_coding,14,23381981.0,23408273.0
ENSG00000197619,16878,ZNF615,2.499341670051864,15.0,protein_coding,19,51991331.0,52008230.0,True,15.0,protein_coding,19,51991331.0,52008230.0,15.0,protein_coding,19,51991331.0,52008230.0
ENSG00000197620,16879,EOLA1,1.274043699953007,11.0,protein_coding,X,149540354.0,149550510.0,False,11.0,protein_coding,X,149540354.0,149550510.0,11.0,protein_coding,X,149540354.0,149550510.0
ENSG00000197622,16880,CDC42SE1,2.9900971034158577,13.0,protein_coding,1,151050970.0,151070325.0,False,13.0,protein_coding,1,151050970.0,151070325.0,13.0,protein_coding,1,151050970.0,151070325.0
ENSG00000197629,16881,MPEG1,3.245283595353853,6.0,protein_coding,11,59208509.0,59212927.0,False,6.0,protein_coding,11,59208509.0,59212927.0,6.0,protein_coding,11,59208509.0,59212927.0
ENSG00000197632,16882,SERPINB2,5.638596114553468,9.0,protein_coding,18,63871691.0,63903888.0,False,9.0,protein_coding,18,63871691.0,63903888.0,9.0,protein_coding,18,63871691.0,63903888.0
